mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_split,param_classifier__n_estimators,param_classifier__oob_score,param_classifier__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
16.071211010217667,0.7643020292862203,0.6116724014282227,0.044333107260038945,entropy,13,12,6,481,False,0.25,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 13, 'classifier__max_features': 12, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 481, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7306013144619099,0.7089230653176302,0.6741473442023177,0.6761086646990598,0.7572444704277502,0.6279742765273312,0.7163597388677775,0.7291142940660625,0.7025591460712299,0.03837763156759678,77,0.9372987412931256,0.9391829884108313,0.9353152923190511,0.9369174219045149,0.9401963994475339,0.9335984957435208,0.9342227325218581,0.9354273007096279,0.936519921543758,0.0021745614390919323
11.611652195453644,0.685422690249332,0.46757739782333374,0.03906035979315257,gini,13,log2,6,365,True,auto,"{'classifier__criterion': 'gini', 'classifier__max_depth': 13, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 365, 'classifier__oob_score': True, 'classifier__sampling_strategy': 'auto'}",0.7223222789035464,0.7290454592601673,0.6929779068561353,0.6822000735495186,0.7645522751632077,0.6337230829192244,0.6954106986261327,0.6996882003312872,0.7024899969511524,0.03577578476938607,78,0.8499715039726815,0.863151235190545,0.8534065152877707,0.8605845341953308,0.8522793130780631,0.8599606061516689,0.8539207884701768,0.8488020078608174,0.8552595630258818,0.004956122403435372
8.813696831464767,0.8800470679962947,0.34375110268592834,0.026652626377600543,entropy,12,sqrt,16,178,False,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 12, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 16, 'classifier__n_estimators': 178, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.2}",0.7228408973041273,0.7073012041376319,0.6779096849628952,0.6552413461447795,0.7684984897203546,0.6421709051934132,0.7214362272240086,0.7244860177336061,0.702485596552602,0.038910525512509335,79,0.911345496735651,0.9133461982064854,0.9128601875307187,0.914308613054141,0.915805503508722,0.9141724189204431,0.9112732986279279,0.9136155037077597,0.9133409025364811,0.0014258897262745247
9.481972128152847,0.7123384738856059,0.3470994532108307,0.03272562053991276,gini,12,12,7,204,True,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 12, 'classifier__max_features': 12, 'classifier__min_samples_split': 7, 'classifier__n_estimators': 204, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.724406181931335,0.7041046289049608,0.6652648254141874,0.6802576119037067,0.7670174412939686,0.6415765370749293,0.7119068498489721,0.7245834551300789,0.7023896914377674,0.03676594336479874,80,0.920455403178106,0.921488788523796,0.9208208424276536,0.9221200730643238,0.9244679352261167,0.9198559201414027,0.9216074516582375,0.9215368127980442,0.9215441533772102,0.0012964372716101611
6.716499239206314,0.9139351134079686,0.24324971437454224,0.018234152000051868,entropy,9,log2,15,73,True,0.15,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 9, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 15, 'classifier__n_estimators': 73, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.15}",0.7113275688112323,0.733618730610744,0.6634072285975615,0.6776362316244071,0.7605378544285296,0.6294553249537173,0.7191367046672512,0.7233460001948748,0.7023082054860397,0.03969841244339809,81,0.8839626475603107,0.8952479370032922,0.89030058750633,0.8932048884949567,0.8895567274928395,0.8924136986312061,0.8874119990055921,0.8929899322062076,0.8906360522375918,0.0034054277656542713
9.93537563085556,0.9009554744681976,0.3493749499320984,0.016277371468789152,gini,8,sqrt,14,210,True,0.15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 8, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 14, 'classifier__n_estimators': 210, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.15}",0.721219036124129,0.7173718305343655,0.6804179121366135,0.6715825404758088,0.7665984604891357,0.6235506187274678,0.7272922147520219,0.7101627204521094,0.7022744167114564,0.040357253219783173,82,0.8892801415332098,0.8950181651146282,0.8944270710495066,0.8975964331247154,0.8929936397706929,0.8951276358344303,0.8944434926194099,0.8953001351504822,0.8942733392746345,0.0022361823152363225
7.640169233083725,0.9393480429400909,0.2876271605491638,0.013378850295957917,entropy,16,sqrt,13,129,False,0.25,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 16, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 13, 'classifier__n_estimators': 129, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7178338723821558,0.7153162157829723,0.6900925026638126,0.6643784594204675,0.7642599629737894,0.6072980609958102,0.7307707298060996,0.7279645327876839,0.7022392921015989,0.04518215346961109,83,0.9162001140625298,0.91507654521105,0.9161609038426212,0.9171290041721635,0.9200684221269009,0.917856176939027,0.9131780110984967,0.9175416193626971,0.9166513496019357,0.0019084341576387043
8.852363765239716,0.9247870482287621,0.33300092816352844,0.03205840499453696,gini,12,12,9,181,False,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 12, 'classifier__max_features': 12, 'classifier__min_samples_split': 9, 'classifier__n_estimators': 181, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.731148221138886,0.70491555949496,0.6604463890015182,0.6785320270435922,0.764562018902855,0.6399006138555978,0.7134755919321836,0.7247783299230246,0.7022198439115772,0.03800668110124051,84,0.919647084494691,0.9208063346462875,0.9203565934239364,0.9228570291475052,0.9239726826648725,0.9189895208616848,0.9209467246399663,0.9221315841954721,0.921213444259302,0.0015623755127597914
18.655625730752945,0.7809220155977161,0.5073751509189606,0.019949093881209797,entropy,14,,13,414,False,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 14, 'classifier__max_features': None, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 414, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7475742802991013,0.6925535827102054,0.6671035633798833,0.6827092625246344,0.7572152392088084,0.6213680210464777,0.7300204618532591,0.7188736236967748,0.702177254339893,0.04239103154366602,85,0.9434100461680733,0.9413766041636155,0.9401546176601653,0.9401589307843553,0.9463499808182322,0.9403690938985587,0.9389660734433399,0.9399105267122216,0.9413369842060701,0.002258536629660304
11.87746199965477,0.6915206179315954,0.4010014533996582,0.021587117011256766,entropy,15,12,11,242,True,0.15,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 15, 'classifier__max_features': 12, 'classifier__min_samples_split': 11, 'classifier__n_estimators': 242, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.15}",0.7438590866658494,0.6870750865149786,0.6787300449783594,0.6786357507237084,0.7640358569619019,0.6190684984897203,0.7267757965507161,0.7191854233654877,0.7021706930313403,0.04286219546964048,86,0.9608093852013965,0.961646523396444,0.9600661554830296,0.9619280527753876,0.9653900806648951,0.9601060207334812,0.9628763519438761,0.9630937323036972,0.9619895378127759,0.0016707263437706402
17.589122742414474,0.6745204531417225,0.4517782926559448,0.04236958889704293,gini,8,,14,362,False,0.15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 8, 'classifier__max_features': None, 'classifier__min_samples_split': 14, 'classifier__n_estimators': 362, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.15}",0.730092125486794,0.683293886903471,0.6613327549952381,0.677815390708244,0.7546721231608692,0.6415180746370457,0.747832017928481,0.7204618532592809,0.7021272783849279,0.03913359565828245,87,0.8901557057437679,0.8981067541368253,0.8912961349898082,0.8944000159977696,0.8938104747672918,0.9005110194670553,0.897121134717673,0.8957257245263978,0.8951408705433236,0.0032374979395501887
6.791336268186569,0.9102796865503845,0.19208672642707825,0.04253698706037327,gini,16,,17,89,False,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 16, 'classifier__max_features': None, 'classifier__min_samples_split': 17, 'classifier__n_estimators': 89, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7371076180328332,0.6809648188135896,0.6627565982404692,0.6783434385342901,0.7733898470232875,0.6297378934034882,0.7381077657604989,0.716515638702134,0.7021154523138238,0.04416926443035802,88,0.90852020434014,0.9126653127377733,0.9083657160737002,0.9089448510217497,0.9139827477267751,0.9142916463888907,0.9109292756706887,0.9138533732397363,0.9114441408999318,0.0024079585173845
15.841498255729675,1.0479844515780914,0.5400001704692841,0.04265206580633045,entropy,10,12,17,411,True,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 10, 'classifier__max_features': 12, 'classifier__min_samples_split': 17, 'classifier__n_estimators': 411, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.728225099244703,0.7074332160941433,0.671063922075228,0.6756466228512696,0.7671538536490305,0.6181915619214654,0.7211244275552957,0.7268634902075417,0.7019627741998347,0.04275164002563311,89,0.9110012310048541,0.916362052270752,0.9104752259047808,0.912402996366585,0.9161173291954311,0.9140071395983888,0.9102170330195692,0.9145164418776824,0.9131374311547554,0.002309081111203467
14.094355136156082,0.6877102315347353,0.5238762497901917,0.04817511914690887,entropy,14,15,13,380,False,0.25,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 14, 'classifier__max_features': 15, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 380, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7310444974587699,0.7009457713741502,0.6708564747149957,0.6799464408633582,0.7602552859787586,0.6328558900906168,0.7148007405242133,0.72486602357985,0.701946390573089,0.03735346394342862,90,0.9365059106465746,0.9396523347431368,0.9345293234609843,0.9347681137002273,0.9398636943187233,0.9346563224316627,0.9342414654792573,0.9323371432786344,0.9358192885074001,0.002506422776235177
11.185519456863403,0.7956637064934764,0.47266677021980286,0.06058010003883842,gini,18,log2,9,282,False,0.15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 18, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 9, 'classifier__n_estimators': 282, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.15}",0.7089513535940255,0.6992296159395008,0.6874522635335829,0.6716108287522041,0.769180551495664,0.625928091201403,0.7238136996979441,0.7288024943973497,0.7018711123264593,0.03982049538515399,91,0.9312282150468828,0.9342523032573303,0.9324978419675218,0.9328542628664905,0.9382025102943455,0.930302275781135,0.9330324091871106,0.9340498429358602,0.9333024576670845,0.002227557297699077
14.64628753066063,1.0328954389369873,0.6302510797977448,0.07842386404967307,gini,12,sqrt,7,475,False,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 12, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 7, 'classifier__n_estimators': 475, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7287814353471443,0.7025676325541484,0.6715825404758089,0.6791449396988241,0.7627984020266978,0.6190587547500731,0.7227906070349801,0.7279255578290947,0.7018312337145964,0.041600773726299965,92,0.9151612392860524,0.9151586906217584,0.9145736741407227,0.9168104211354065,0.9174073665013354,0.914351357690601,0.912490160318991,0.9138900586146432,0.9149803710386888,0.00146862573083766
11.657626062631607,1.1679883019913984,0.4162508249282837,0.031973773907567185,gini,8,15,6,284,True,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 8, 'classifier__max_features': 15, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 284, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.25}",0.7213039009533149,0.7054153190446106,0.6628320336441901,0.6783622973852202,0.7682354087498782,0.6353210562213778,0.7202962096852772,0.7221085452596706,0.7017343463679424,0.03880870841662449,93,0.8959631314144243,0.9006546342264834,0.8965403058514784,0.8993732442398716,0.9001351895092317,0.9002583196771374,0.8971279644417247,0.9006044891190788,0.8988321598099287,0.0018328719014698185
12.511473894119263,0.7869875629703061,0.3745008409023285,0.03337673168438366,entropy,17,,12,231,False,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 17, 'classifier__max_features': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 231, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7422372254858511,0.6876314226174199,0.6687159951344164,0.6872165278969553,0.7594075806294456,0.6204326220403391,0.7307707298060997,0.7156484458735263,0.7015075686855067,0.042001233432178514,94,0.9479864669847008,0.9462222031399152,0.945678945543082,0.9461810324090112,0.9536236369334306,0.9478316406675333,0.9457571607705334,0.9481235625870058,0.9476755811294015,0.002442179703269415
12.222876012325287,0.9685006916933439,0.5232501327991486,0.04971745316506911,entropy,17,log2,12,395,False,auto,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 17, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 395, 'classifier__oob_score': False, 'classifier__sampling_strategy': 'auto'}",0.7178810195094812,0.7246041998661022,0.6857738258007939,0.692874183176019,0.761989671635974,0.6441781155607522,0.6858326025528598,0.6987625450647958,0.7014870203958472,0.032252165794078504,95,0.849082804338454,0.8606323706636193,0.8512658333318629,0.8606762861099169,0.8523193157475095,0.8581969762665138,0.8551177463940033,0.847458308437363,0.8543437051611553,0.004792610801040237
11.776497900485992,0.798963189761722,0.43675410747528076,0.062371979123029025,gini,8,12,9,305,True,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 8, 'classifier__max_features': 12, 'classifier__min_samples_split': 9, 'classifier__n_estimators': 305, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.25}",0.7286871410924933,0.7047175415601927,0.6668866865941858,0.6737890260346437,0.7728734288219818,0.6243008866803079,0.7153951086426971,0.7245542239111371,0.701400505417205,0.0425644133749468,96,0.895140893102942,0.8989029176520684,0.8963117102694115,0.8995138128782438,0.8982845294261587,0.8977008807221868,0.8947053637530544,0.9005974642600539,0.8976446965080149,0.0019651226910580434
12.258199125528336,1.0666853438369654,0.4518741965293884,0.05736364808579667,entropy,9,15,14,301,True,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 9, 'classifier__max_features': 15, 'classifier__min_samples_split': 14, 'classifier__n_estimators': 301, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7313839567755137,0.706169673081819,0.6681125119046497,0.6765141299940594,0.7667056416252558,0.6259865536392868,0.7163305076488355,0.7199551787976225,0.7013947691833804,0.04057151102518338,97,0.9004764237769989,0.9059421323811523,0.8987660739845876,0.9021550132912842,0.9049913184450552,0.9041752639883481,0.90155830886666,0.9063586292002315,0.9030528954917897,0.0025580213666895864
13.345444768667221,0.6430126447539766,0.4735008776187897,0.012469353240301509,entropy,12,15,5,360,False,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 12, 'classifier__max_features': 15, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 360, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7329963885300469,0.6982112379892693,0.6698758144666245,0.6744207975408057,0.7609276040144207,0.6160674266783591,0.7266101529767124,0.7318133099483581,0.7013653415180746,0.043468159244744474,98,0.9297248952155885,0.9329979683224554,0.9269207763388281,0.9284725207917093,0.9339192976389838,0.9290906827343406,0.9297231151815399,0.9310065178983651,0.9302319717652263,0.002171558079704219
8.453182518482208,0.8526637093718736,0.279375284910202,0.010100542462913746,gini,16,,14,128,False,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 16, 'classifier__max_features': None, 'classifier__min_samples_split': 14, 'classifier__n_estimators': 128, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7397384277375979,0.679578693270219,0.6664246447463956,0.6740341910967365,0.7703887752119264,0.6281886387995713,0.7324369092857839,0.7199844100165643,0.7013468362705993,0.0437980726994837,99,0.9198674459305771,0.9236696609551098,0.9195465102806256,0.9208302528804317,0.9249046472954878,0.9210425359116649,0.9205504055099872,0.923125211477527,0.9216920837801764,0.001826407469243612
11.463370859622955,0.7213084319122004,0.46568766236305237,0.027230059668345855,entropy,17,sqrt,9,340,False,auto,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 17, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 9, 'classifier__n_estimators': 340, 'classifier__oob_score': False, 'classifier__sampling_strategy': 'auto'}",0.7221714080961048,0.720247805301223,0.6784000150870807,0.6749959924941773,0.7686056708564748,0.6247588424437299,0.7072395985579265,0.713914060216311,0.7012916741316285,0.03967672498239485,100,0.8690331602790278,0.8717071012256918,0.8718229674255217,0.8779342723004695,0.8724273893009056,0.8765950820523049,0.8694668014919239,0.8681045642460433,0.872136417290236,0.003295355321326115
11.367291957139969,0.6751647597195979,0.39843159914016724,0.03664070773565146,gini,7,12,14,274,False,0.15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__max_features': 12, 'classifier__min_samples_split': 14, 'classifier__n_estimators': 274, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.15}",0.7308181912476073,0.7010212067778709,0.6718465643888317,0.6654722727744198,0.7631102016954108,0.6403975445776089,0.7226152197213291,0.7143915034590276,0.7012090880802633,0.03737947680966724,101,0.8810881463388143,0.8876615436553845,0.8831425658109232,0.8871251478470354,0.8827392969443034,0.8871942283758253,0.8835614005851707,0.8893662757592798,0.8852348256645921,0.002760682271791844
8.04746213555336,0.8641301260441004,0.2892727851867676,0.020889105884072483,gini,15,,12,122,False,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 15, 'classifier__max_features': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 122, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7408322410915503,0.679748422928591,0.660427530150588,0.673458996143365,0.7690928578388386,0.6295819935691319,0.7391308584234629,0.71602845171977,0.7010376689831622,0.044525053995356306,102,0.9268227507890567,0.9299530986954564,0.9263926146766598,0.9280019981528066,0.9319964376159345,0.9292547912465574,0.9269520034312533,0.9304802388764284,0.9287317416855192,0.0018807090091670976
7.24575075507164,0.8331682217087177,0.24812674522399902,0.022657285134256758,entropy,14,sqrt,6,111,True,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 14, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 111, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.7042743585633326,0.7207287059999434,0.6772873428821982,0.6676221817804642,0.7670564162525577,0.6257624476273994,0.7194192731170223,0.7256162915326902,0.700970877219451,0.040382044559058604,103,0.9289073621304951,0.926418689472899,0.9316391381515244,0.932294929079495,0.936010754278627,0.9282666277437439,0.9281811586256097,0.9297082849235989,0.9301783680507492,0.0028338494729046614
14.940005987882614,0.8247354818379555,0.6121254563331604,0.03925703281261949,gini,18,sqrt,9,465,False,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 18, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 9, 'classifier__n_estimators': 465, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7248965120555205,0.7115444455969298,0.6793712459099868,0.6748168334103404,0.7619312091980902,0.6175484751047452,0.7111565818961317,0.7264250219234142,0.7009612906368949,0.04071537640667794,104,0.9146348420837801,0.9156496025750136,0.9154880564689905,0.9157811528628067,0.9179437925418633,0.9127578855018228,0.9119958834326115,0.9143462841813053,0.9148246874560242,0.0017429464812197702
11.55896320939064,0.6936444515767864,0.3047510087490082,0.025919092134352773,gini,8,,14,186,True,0.15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 8, 'classifier__max_features': None, 'classifier__min_samples_split': 14, 'classifier__n_estimators': 186, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.15}",0.7289228767291209,0.679578693270219,0.661229031315122,0.6710450632242977,0.7604014420734677,0.6384195654292117,0.7480366364610738,0.7200331287148009,0.7009583046521641,0.041438389471473644,105,0.8897081210835118,0.8967957604341826,0.8902331459280872,0.8923050139480554,0.8932274114682385,0.9004314043981081,0.8971767481849521,0.8968112603806927,0.8945861082282286,0.003544454384016566
6.834998160600662,0.8612989536097422,0.24325045943260193,0.015879430974466625,gini,7,12,17,88,False,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__max_features': 12, 'classifier__min_samples_split': 17, 'classifier__n_estimators': 88, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7051418657061226,0.7122327936558825,0.6793429576335914,0.676910165863594,0.7635486699795381,0.620783396667641,0.716379226347072,0.7331482022800352,0.7009359097666845,0.04001517292918686,106,0.8620578582083949,0.8687161456510671,0.8649764709272885,0.8660957266545782,0.8660788680922707,0.8681127599149057,0.8702338770704309,0.8739324653469558,0.8675255214832365,0.00336668743451316
11.547623932361603,1.035050734292646,0.3537515103816986,0.01566532625692766,gini,8,,13,230,False,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 8, 'classifier__max_features': None, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 230, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7248399355027298,0.6972211483154331,0.6627471688150041,0.6859058377573055,0.7608983727954789,0.6256162915326902,0.7297476371431355,0.72050082821787,0.7009346525099558,0.03992325202541121,107,0.8828371181978356,0.8887360997319784,0.8843286749631571,0.8862452705122875,0.8857016409680412,0.891660282500803,0.8897477646313179,0.8901827204859329,0.8874299464989193,0.002908055162360414
13.645372718572617,0.9046401841050223,0.3943760395050049,0.08072949476655589,entropy,17,,12,248,True,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 17, 'classifier__max_features': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 248, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7401344636071324,0.685604096142422,0.6673864461438365,0.6876219931919548,0.7608399103575954,0.619126960927604,0.7297378934034884,0.7167105134950794,0.7008952846586392,0.04247645023140734,108,0.9483399471171764,0.9464486421598871,0.9455309269629273,0.9460896725966244,0.9534515278873245,0.9471437898880276,0.9455583182331387,0.947761587212259,0.9475405515071706,0.002425131616805554
16.237694084644318,0.9160314771634785,0.6726464331150055,0.06718516880500412,gini,19,log2,11,480,True,0.15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 19, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 11, 'classifier__n_estimators': 480, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.15}",0.7225202968383135,0.6873013927261413,0.6752411575562701,0.6716108287522042,0.7720549546916107,0.6210659651174121,0.7311897106109325,0.7258598850238721,0.7008555239145946,0.04351082970109467,109,0.9329952236070618,0.9354133178688226,0.9328654377791643,0.9309437449014462,0.9363044324128557,0.9296673065792878,0.9296425244377282,0.9305061918278253,0.932292272426774,0.0023869759054797
16.37174952030182,0.6942826556247945,0.5811245739459991,0.017156192875988248,entropy,14,15,7,479,False,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 14, 'classifier__max_features': 15, 'classifier__min_samples_split': 7, 'classifier__n_estimators': 479, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7320157282816759,0.6923084176481127,0.6694232020442995,0.6726386361279006,0.7639189320861346,0.624339861638897,0.7216895644548378,0.7305076488356231,0.7008552488896851,0.04179285339162675,110,0.93673940750613,0.9386807054938027,0.9350935585254683,0.9360875376001503,0.9411906121345073,0.9339027111662866,0.934905509792068,0.9345540717058581,0.9363942642405338,0.0022898783341555036
8.366083204746246,1.0180202162807899,0.32367947697639465,0.043316894839060545,entropy,12,sqrt,13,172,False,0.25,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 12, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 13, 'classifier__n_estimators': 172, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7220111078631979,0.7202949524285485,0.6752600164072003,0.6611253076350058,0.7590080873039072,0.6191074734483094,0.7174607814479197,0.7323881905875476,0.7008319896402045,0.04241693913032398,111,0.9094171381205483,0.9101558586636256,0.9099554944398929,0.9110053480779444,0.9143757495622147,0.9100595590964315,0.9077952128707906,0.913629943695755,0.9107992880659004,0.0020449371363991534
7.082905411720276,0.8341232140363555,0.2426689863204956,0.02567502192176247,gini,15,,13,84,False,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 15, 'classifier__max_features': None, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 84, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7460844310756145,0.6785508858945224,0.6600220648555883,0.6746753920283637,0.7700185131053299,0.6242229367631297,0.7409139627789145,0.711867874890383,0.7007945076739808,0.046472995796245316,112,0.9205600944652617,0.9257260409382143,0.9223371016315175,0.9230499434294552,0.9285565983134874,0.9267996030174112,0.9237976465941726,0.9261019954892599,0.9246161279848475,0.002462285358996976
13.759203732013702,0.7475515415415989,0.5261281132698059,0.03378589833806824,gini,8,12,15,430,False,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 8, 'classifier__max_features': 12, 'classifier__min_samples_split': 15, 'classifier__n_estimators': 430, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7299223958284222,0.7094605425691413,0.6621814032870977,0.6721954531310406,0.7622235213875085,0.6327779401734387,0.7162915326902466,0.7205982656143428,0.7007063818351549,0.03915429964298976,113,0.8780458253761093,0.8894567835738979,0.884942314904726,0.885835131612044,0.8864415927853138,0.8875087859521553,0.8816430286664982,0.88879550596352,0.885333621104283,0.0035721340144839846
16.48588466644287,0.7130543180943631,0.5451919436454773,0.02939717868305634,entropy,13,15,17,421,True,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 13, 'classifier__max_features': 15, 'classifier__min_samples_split': 17, 'classifier__n_estimators': 421, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.7327795117443494,0.6995502164053143,0.6697909496374386,0.669112031003951,0.7671538536490305,0.6333528208126279,0.7300496930722011,0.7032154340836012,0.7006255638010643,0.04000473570570053,114,0.9301848310951161,0.9335516166275644,0.9295635451606649,0.9321718089889821,0.9346346624496699,0.9295845693507743,0.9297637032559052,0.9295999850136341,0.9311318402427888,0.0019096929864518997
13.278749465942383,0.613662306104536,0.5000000298023224,0.0637432994806374,gini,6,sqrt,16,429,False,0.2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 16, 'classifier__n_estimators': 429, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.2}",0.7193048627547123,0.7203798172577345,0.6835673402419591,0.668583983177905,0.7622235213875085,0.6327974276527332,0.7132709733995909,0.7043944265809217,0.7005652940566331,0.036444887676569296,115,0.8483148721815449,0.85680290453625,0.8551225505620688,0.8612675762261379,0.8525886020101244,0.8601178849398342,0.855863942530409,0.8537603875224453,0.8554798400636018,0.0038679383967244606
6.620178699493408,0.8112859217089814,0.21805524826049805,0.02571883843463763,gini,17,,17,53,True,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 17, 'classifier__max_features': None, 'classifier__min_samples_split': 17, 'classifier__n_estimators': 53, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.25}",0.7237744104251727,0.6717051230068551,0.6614600522390172,0.6828884216084714,0.75681574588327,0.6486504920588521,0.7516613076098606,0.7061288122381371,0.7003855456337045,0.038265554304077506,116,0.9145425020158955,0.9150247877207707,0.910789887919547,0.910643241697089,0.913322020708504,0.9100704866549143,0.9105167603379581,0.9147746054468414,0.91246053656269,0.002018392490789786
